UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power_kW,Vibration_mms,Machine_failure
8422,L08422,L,297.5,309.3,1294,46.5,154,6.305,36.101,0
8423,L08423,L,300.1,311.2,1320,36.1,11,4.988,27.46,0
8424,L08424,L,300.3,311.4,1303,51.3,104,7.003,39.238,0
8425,L08425,L,299.3,310.1,1433,24.1,140,3.624,16.686,0
8426,L08426,L,301.5,311.5,1324,56.8,197,7.866,42.909,1
8427,L08427,L,301.7,310.9,1996,20.6,132,4.308,10.297,0
8428,H08428,H,299.6,309.6,1408,26.2,232,3.868,18.816,1
8429,L08429,L,299.4,309.9,1698,42.5,111,7.558,25.11,0
8430,L08430,L,303.0,311.5,1368,34.7,163,4.97,25.354,1
8431,L08431,L,301.9,311.7,1947,36.7,4,7.485,19.009,0
8432,L08432,L,300.1,309.3,1568,34.7,60,5.695,22.144,0
8433,L08433,L,296.7,307.8,1667,32.2,204,5.617,19.316,0
8434,M08434,M,300.7,310.1,1382,43.2,147,6.247,31.346,0
8435,H08435,H,301.4,311.7,1695,39.5,237,7.015,23.241,0
8436,L08436,L,294.5,303.8,1567,48.8,188,8.016,31.275,0
8437,L08437,L,300.5,312.1,1424,40.8,112,6.085,28.705,0
8438,L08438,L,299.2,307.5,1284,35.8,195,4.818,27.814,1
8439,M08439,M,299.6,310.0,1452,47.7,117,7.262,33.067,0
8440,L08440,L,298.2,306.9,1435,21.7,83,3.258,15.057,1
8441,L08441,L,299.7,309.2,1674,14.2,12,2.486,8.31,1
8442,L08442,L,302.8,313.0,1454,24.1,216,3.672,16.517,0
8443,M08443,M,299.1,309.4,1116,36.6,105,4.272,32.67,0
8444,L08444,L,301.9,312.2,1629,43.9,171,7.492,26.974,0
8445,L08445,L,298.4,308.5,1759,13.3,38,2.447,7.718,1
8446,M08446,M,301.5,310.9,1167,39.9,207,4.873,34.208,0
8447,L08447,L,300.0,309.8,1861,36.5,206,7.104,19.748,0
8448,M08448,M,300.7,310.7,1779,41.4,121,7.708,23.357,0
8449,L08449,L,300.0,310.2,1374,20.9,168,3.01,14.964,1
8450,M08450,M,301.3,311.2,1277,66.2,130,8.843,51.911,0
8451,M08451,M,294.9,305.6,1711,40.3,138,7.224,23.516,0
8452,L08452,L,297.2,307.3,1226,27.8,222,3.573,22.748,0
8453,M08453,M,300.8,311.0,1366,41.3,242,5.908,30.217,0
8454,L08454,L,295.9,305.5,1237,54.9,92,7.118,44.7,0
8455,H08455,H,298.9,307.9,1501,27.1,83,4.265,18.118,0
8456,L08456,L,299.9,310.0,1793,25.1,76,4.704,14.03,0
8457,M08457,M,298.3,309.6,1575,38.8,193,6.403,24.755,0
8458,L08458,L,298.6,309.1,1704,39.7,181,7.078,23.139,0
8459,H08459,H,300.5,309.7,1430,47.1,11,7.051,33.05,0
8460,L08460,L,302.0,312.8,1519,54.8,22,8.712,36.013,0
8461,H08461,H,298.1,307.7,1255,47.8,162,6.281,38.027,0
8462,H08462,H,298.8,309.6,1481,26.1,69,4.05,17.725,0
8463,L08463,L,298.5,308.2,1351,29.3,23,4.143,21.534,0
8464,M08464,M,295.2,305.5,1468,32.0,103,4.922,21.905,0
8465,H08465,H,300.3,309.8,1454,47.8,219,7.276,32.839,0
8466,L08466,L,301.9,311.4,1437,46.1,92,6.933,32.045,0
8467,L08467,L,302.0,310.5,1922,52.6,174,10.587,27.158,1
8468,L08468,L,298.3,308.8,1854,45.6,225,8.847,24.682,0
8469,L08469,L,297.5,307.9,1783,33.7,42,6.298,18.937,0
8470,L08470,L,300.0,310.5,1859,38.0,152,7.404,20.411,0
8471,L08471,L,301.7,311.9,1784,25.4,227,4.742,14.138,0
8472,L08472,L,300.3,309.5,1496,46.3,48,7.248,31.025,0
8473,L08473,L,300.6,311.5,1475,33.7,247,5.212,22.909,0
8474,L08474,L,302.3,313.3,1547,52.2,91,8.464,33.769,0
8475,M08475,M,298.5,307.7,1458,46.0,54,7.023,31.456,0
8476,M08476,M,299.6,310.1,1292,59.4,209,8.034,45.99,1
8477,L08477,L,303.3,314.1,1559,44.2,117,7.217,28.369,0
8478,M08478,M,299.6,309.1,1187,44.0,168,5.47,37.216,0
8479,M08479,M,297.5,307.2,1528,38.2,122,6.107,24.871,0
8480,H08480,H,298.7,309.2,1301,36.2,161,4.926,27.717,0
8481,L08481,L,298.1,306.6,1484,37.4,9,5.813,25.409,0
8482,L08482,L,300.7,309.6,1538,50.0,88,8.053,32.518,0
8483,H08483,H,298.2,307.2,1429,26.5,164,3.969,18.574,0
8484,H08484,H,300.5,308.7,1172,40.6,88,4.987,34.77,1
8485,M08485,M,298.5,309.6,1262,23.3,194,3.085,18.667,1
8486,M08486,M,295.8,303.8,1592,43.7,240,7.289,27.358,0
8487,L08487,L,300.6,311.0,1389,35.4,9,5.149,25.724,0
8488,L08488,L,300.3,311.1,1612,45.0,214,7.603,27.931,0
8489,L08489,L,301.0,310.7,1502,32.6,42,5.123,21.715,0
8490,L08490,L,298.7,308.0,1460,37.4,229,5.724,25.636,0
8491,M08491,M,298.4,308.7,1570,46.3,237,7.614,29.664,1
8492,L08492,L,300.8,310.8,1365,41.3,142,5.898,30.322,0
8493,L08493,L,303.0,314.0,1580,55.4,120,9.171,35.065,1
8494,H08494,H,300.0,307.4,1416,35.2,190,5.218,24.733,0
8495,L08495,L,300.8,309.9,2007,34.3,230,7.214,17.074,0
8496,H08496,H,299.4,309.9,1273,52.4,58,6.982,40.997,0
8497,H08497,H,296.9,307.0,1429,36.3,96,5.435,25.519,0
8498,L08498,L,301.9,312.7,1437,35.9,104,5.396,24.899,0
8499,L08499,L,301.8,312.1,1230,43.8,211,5.644,35.636,0
8500,L08500,L,301.4,311.3,1645,38.4,34,6.609,23.435,0
8501,L08501,L,299.6,309.3,1414,36.9,156,5.463,26.161,0
8502,L08502,L,301.2,313.5,1024,33.1,88,3.546,32.332,0
8503,L08503,L,301.8,313.3,1639,53.6,221,9.204,32.637,1
8504,H08504,H,303.2,313.7,1373,38.5,85,5.534,28.089,0
8505,L08505,L,302.0,312.1,1479,34.4,244,5.325,23.165,1
8506,M08506,M,300.1,310.7,1635,37.0,4,6.342,22.693,0
8507,L08507,L,297.4,308.2,1427,43.5,60,6.508,30.386,0
8508,L08508,L,300.3,310.7,1425,54.6,114,8.152,38.434,0
8509,H08509,H,300.5,309.8,1993,38.3,64,7.995,19.242,0
8510,L08510,L,301.4,313.2,1069,31.4,184,3.513,29.339,0
8511,L08511,L,302.7,313.0,1243,59.2,204,7.703,47.664,1
8512,M08512,M,299.8,311.8,1282,41.4,174,5.55,32.257,0
8513,M08513,M,304.2,314.4,1858,38.9,243,7.576,20.967,0
8514,M08514,M,296.5,306.2,1371,40.7,114,5.846,29.827,0
8515,L08515,L,300.8,312.2,1548,27.5,245,4.465,17.899,0
8516,L08516,L,298.4,308.7,1405,39.5,31,5.819,28.214,0
8517,H08517,H,296.2,306.3,1621,47.6,211,8.078,29.394,1
8518,H08518,H,299.6,308.4,1497,52.2,10,8.186,34.828,0
8519,L08519,L,297.1,307.7,1551,36.4,133,5.914,23.593,0
8520,M08520,M,299.7,309.2,1757,41.9,121,7.707,23.739,0
8521,L08521,L,300.1,309.6,1588,52.4,214,8.711,33.162,1
8522,L08522,L,302.2,311.7,1353,40.4,175,5.721,29.913,0
8523,L08523,L,297.0,307.4,1562,47.2,110,7.722,30.324,0
8524,L08524,L,301.8,310.3,1984,44.2,224,9.191,22.35,1
8525,L08525,L,300.2,310.0,1613,33.4,221,5.634,20.668,0
8526,L08526,L,302.1,313.0,1530,30.8,6,4.942,20.246,0
8527,L08527,L,299.1,307.9,1226,50.6,218,6.495,41.13,1
8528,M08528,M,297.3,307.5,1645,13.3,132,2.283,7.999,1
8529,M08529,M,297.6,306.9,1674,33.3,210,5.841,19.876,0
8530,M08530,M,297.4,307.0,1563,26.0,45,4.262,16.532,0
8531,H08531,H,301.0,312.6,1523,50.6,38,8.07,33.297,0
8532,L08532,L,303.0,311.3,2067,53.6,181,11.61,26.087,1
8533,L08533,L,298.9,309.6,1671,32.8,69,5.732,19.431,0
8534,M08534,M,301.3,310.8,1748,67.6,140,12.383,38.659,1
8535,L08535,L,297.0,306.4,1513,53.8,172,8.522,35.514,0
8536,L08536,L,300.4,309.2,1474,42.0,153,6.477,28.513,0
8537,L08537,L,301.3,312.1,1626,55.0,175,9.367,33.902,1
8538,M08538,M,297.1,306.9,1473,33.6,155,5.182,22.763,0
8539,L08539,L,299.6,309.3,1490,37.2,95,5.809,25.085,0
8540,M08540,M,301.4,311.5,1593,44.6,23,7.444,28.033,0
8541,L08541,L,294.1,304.0,1397,33.1,214,4.841,23.611,0
8542,M08542,M,302.7,310.7,1544,27.2,212,4.391,17.611,0
8543,M08543,M,300.7,310.2,1516,30.6,1,4.861,20.071,0
8544,M08544,M,301.4,312.3,1693,38.0,210,6.745,22.434,0
8545,L08545,L,299.2,307.7,1378,44.7,38,6.448,32.422,1
8546,L08546,L,296.6,305.5,1100,36.6,83,4.218,33.231,0
8547,M08547,M,301.1,310.6,1438,23.6,103,3.554,16.667,0
8548,L08548,L,299.8,309.1,1579,44.7,170,7.394,28.433,0
8549,L08549,L,300.1,310.0,1693,52.7,23,9.348,31.171,1
8550,L08550,L,302.2,311.1,1361,33.4,207,4.762,24.576,0
8551,H08551,H,301.5,311.1,1608,56.6,236,9.538,35.259,1
8552,L08552,L,303.8,313.8,1727,48.7,238,8.806,28.255,1
8553,M08553,M,300.3,311.0,1650,29.5,23,5.091,18.007,0
8554,L08554,L,298.6,309.9,1342,33.5,230,4.71,25.073,0
8555,L08555,L,299.6,309.4,1363,36.9,142,5.264,26.845,0
8556,M08556,M,300.8,312.7,1587,38.1,182,6.34,24.121,0
8557,L08557,L,302.0,311.8,1825,15.6,233,2.985,8.473,1
8558,L08558,L,297.1,307.9,1503,32.5,165,5.11,21.549,0
8559,M08559,M,300.0,311.9,1467,34.5,114,5.294,23.592,0
8560,M08560,M,303.2,313.4,1226,58.9,131,7.563,47.858,0
8561,L08561,L,299.5,308.1,1427,42.3,171,6.317,29.789,0
8562,M08562,M,301.9,312.0,1357,32.0,236,4.55,23.679,0
8563,M08563,M,301.0,310.4,1505,35.6,222,5.615,23.691,0
8564,M08564,M,301.9,311.6,1197,44.3,144,5.549,37.038,0
8565,L08565,L,298.4,310.4,1434,36.2,53,5.44,25.368,0
8566,L08566,L,298.4,307.2,1298,34.1,87,4.642,26.325,0
8567,H08567,H,300.0,310.3,1688,34.5,90,6.093,20.496,0
8568,M08568,M,296.9,306.1,1328,44.8,72,6.231,33.631,0
8569,L08569,L,299.5,309.2,1386,26.2,187,3.799,18.979,0
8570,L08570,L,300.5,311.3,1556,29.1,209,4.748,18.777,0
8571,L08571,L,303.6,313.9,1409,30.7,80,4.534,21.945,0
8572,L08572,L,300.8,310.6,1972,29.0,212,5.98,14.703,0
8573,L08573,L,301.3,310.6,1686,31.8,184,5.608,18.869,0
8574,L08574,L,302.3,312.6,1503,49.0,110,7.71,32.479,0
8575,M08575,M,298.1,309.8,1574,50.4,175,8.299,32.005,0
8576,L08576,L,299.7,308.8,1029,42.7,192,4.603,41.578,0
8577,M08577,M,304.9,316.8,1746,42.1,140,7.708,24.206,0
8578,L08578,L,299.8,311.0,1602,33.3,111,5.588,20.953,0
8579,L08579,L,302.2,313.6,1485,19.2,25,2.985,12.965,1
8580,L08580,L,301.9,312.2,1613,41.4,0,7.0,25.678,0
8581,L08581,L,297.0,308.2,1638,43.0,234,7.37,26.3,0
8582,M08582,M,300.6,309.6,1417,33.3,67,4.935,23.423,0
8583,M08583,M,300.3,309.6,1576,29.2,166,4.826,18.685,0
8584,L08584,L,300.7,311.4,1710,27.3,236,4.882,15.878,0
8585,L08585,L,298.5,308.8,1591,41.7,205,6.944,26.155,0
8586,L08586,L,297.8,307.6,1449,40.8,31,6.196,28.054,0
8587,M08587,M,299.0,306.5,1559,51.9,200,8.482,33.321,0
8588,M08588,M,299.8,309.4,1776,31.9,182,5.943,18.047,0
8589,L08589,L,302.4,311.2,1657,37.1,82,6.44,22.57,0
8590,M08590,M,303.6,314.1,1267,40.2,172,5.332,31.691,0
8591,M08591,M,302.8,312.6,1617,34.5,206,5.843,21.31,0
8592,L08592,L,301.7,311.1,1591,48.4,73,8.061,30.151,0
8593,L08593,L,298.0,310.6,1733,52.4,217,9.505,30.251,1
8594,H08594,H,299.2,310.2,1507,28.9,20,4.566,19.215,0
8595,M08595,M,300.4,311.5,1426,35.4,132,5.29,24.837,0
8596,L08596,L,298.7,310.9,1226,53.2,58,6.838,43.568,0
8597,L08597,L,301.2,312.0,1361,43.2,182,6.162,31.817,0
8598,L08598,L,301.4,310.7,1742,41.2,44,7.509,23.599,0
8599,L08599,L,301.1,310.2,1540,43.4,85,6.999,28.107,0
8600,M08600,M,302.1,313.0,1480,46.6,32,7.216,31.342,0
8601,L08601,L,298.2,306.1,1759,43.9,203,8.086,24.906,1
8602,M08602,M,301.9,311.8,1718,42.1,33,7.58,24.565,0
8603,M08603,M,298.6,306.4,1353,40.1,181,5.68,29.427,1
8604,L08604,L,298.1,308.2,1740,53.5,177,9.746,30.72,1
8605,L08605,L,301.1,311.9,1168,37.3,36,4.568,32.039,0
8606,L08606,L,302.4,312.7,1592,40.0,142,6.67,25.031,0
8607,M08607,M,301.0,311.9,1568,55.5,124,9.118,35.384,1
8608,L08608,L,300.0,312.0,1730,43.3,149,7.837,24.906,0
8609,M08609,M,300.6,310.5,1576,39.3,234,6.492,24.684,0
8610,M08610,M,300.3,313.1,1451,46.3,20,7.037,31.832,0
8611,L08611,L,297.7,308.0,1467,42.3,205,6.494,28.712,0
8612,H08612,H,297.5,308.5,2039,32.6,216,6.962,16.073,0
8613,H08613,H,299.8,309.2,1517,42.5,32,6.742,28.04,0
8614,L08614,L,300.2,311.8,1619,31.9,164,5.412,19.602,0
8615,L08615,L,300.0,311.1,1096,58.3,176,6.686,53.305,0
8616,H08616,H,301.4,312.8,1335,42.4,137,5.924,31.835,0
8617,H08617,H,299.6,309.6,1604,30.6,126,5.142,19.066,0
8618,L08618,L,301.1,309.9,1177,36.1,79,4.447,30.679,0
8619,L08619,L,299.7,310.2,1610,47.6,172,8.024,29.47,0
8620,L08620,L,303.6,311.9,1355,29.1,71,4.127,21.222,1
8621,H08621,H,300.2,309.8,1293,67.2,115,9.101,51.976,1
8622,L08622,L,304.7,314.9,1354,25.4,214,3.609,18.655,0
8623,L08623,L,300.7,313.1,1806,49.3,22,9.313,27.259,1
8624,M08624,M,299.6,309.9,1567,35.1,132,5.764,22.467,0
8625,L08625,L,298.2,308.3,1318,31.9,122,4.404,24.019,0
8626,M08626,M,297.1,307.1,1655,45.4,95,7.865,27.438,0
8627,L08627,L,298.0,306.7,1666,35.5,149,6.186,21.368,0
8628,M08628,M,298.2,308.3,1424,55.9,4,8.337,39.066,0
8629,L08629,L,300.8,310.9,1692,26.0,123,4.604,15.431,0
8630,M08630,M,298.9,308.0,1701,45.6,121,8.128,27.006,0
8631,M08631,M,300.4,309.2,1670,37.2,129,6.515,22.275,0
8632,L08632,L,302.6,312.1,1365,43.0,53,6.142,31.543,0
8633,L08633,L,299.8,309.9,1264,45.1,52,5.976,35.607,0
8634,L08634,L,304.2,313.7,1161,22.7,162,2.759,19.623,1
8635,L08635,L,297.6,306.6,1369,42.3,23,6.069,30.981,0
8636,M08636,M,299.7,310.0,1426,50.9,76,7.602,35.698,0
8637,M08637,M,298.9,309.5,1443,44.7,208,6.748,30.974,0
8638,L08638,L,301.9,312.0,1491,36.3,26,5.668,24.401,0
8639,M08639,M,295.5,305.0,1847,25.9,117,5.001,13.999,0
8640,M08640,M,297.1,307.7,1432,45.1,167,6.76,31.381,0
8641,M08641,M,299.8,309.6,1490,58.8,35,9.17,39.416,1
8642,L08642,L,303.1,311.9,1136,46.6,78,5.548,41.015,0
8643,L08643,L,300.5,311.5,1946,51.6,140,10.508,26.392,1
8644,L08644,L,297.3,307.7,1237,49.3,82,6.389,39.874,0
8645,L08645,L,297.6,307.5,1359,36.1,27,5.132,26.542,0
8646,L08646,L,303.3,311.8,1639,40.9,58,7.021,24.903,0
8647,L08647,L,298.8,308.0,1549,48.7,27,7.898,31.46,0
8648,L08648,L,298.1,310.1,1829,24.2,246,4.635,13.294,0
8649,M08649,M,303.0,311.4,1644,46.5,59,8.008,28.229,0
8650,L08650,L,302.0,311.8,1484,52.6,133,8.171,35.458,0
8651,L08651,L,302.5,312.5,1709,39.5,107,7.066,23.198,0
8652,L08652,L,298.1,308.4,1732,48.1,142,8.733,27.689,0
8653,L08653,L,296.9,305.5,1368,34.5,125,4.936,25.022,1
8654,L08654,L,300.3,310.4,1693,40.4,182,7.158,23.764,0
8655,L08655,L,300.7,309.0,1456,37.3,218,5.681,25.657,0
8656,L08656,L,300.7,310.8,1479,44.6,71,6.909,30.102,0
8657,L08657,L,303.0,312.3,1529,39.0,46,6.236,25.36,0
8658,L08658,L,296.5,305.7,1424,23.2,246,3.465,16.448,1
8659,L08659,L,301.7,312.6,1413,32.8,217,4.856,23.107,1
8660,M08660,M,297.8,307.6,1697,59.4,91,10.56,35.002,1
8661,L08661,L,301.7,312.2,1194,45.7,224,5.712,38.321,0
8662,L08662,L,299.1,309.6,1288,19.0,168,2.565,14.838,1
8663,L08663,L,298.4,309.6,1635,52.1,109,8.916,31.895,0
8664,L08664,L,298.8,307.6,1485,28.5,218,4.429,19.101,0
8665,L08665,L,297.1,308.0,1698,48.9,169,8.703,28.869,0
8666,L08666,L,300.1,310.1,1572,52.9,207,8.71,33.676,0
8667,M08667,M,298.5,308.1,1233,41.0,104,5.297,33.3,0
8668,L08668,L,301.6,310.4,1513,30.0,200,4.757,19.991,0
8669,L08669,L,301.3,311.9,1607,32.8,92,5.528,20.323,0
8670,M08670,M,303.4,312.5,1547,46.3,184,7.499,29.966,0
8671,H08671,H,300.7,311.3,1406,28.6,109,4.219,20.383,0
8672,L08672,L,301.0,313.0,1445,34.2,101,5.173,23.746,0
8673,L08673,L,302.8,313.8,1388,45.1,199,6.559,32.692,0
8674,L08674,L,298.7,310.1,1235,33.5,31,4.331,27.292,0
8675,L08675,L,297.0,306.3,1207,54.2,232,6.854,44.978,1
8676,L08676,L,300.4,311.2,1578,29.6,127,4.895,18.71,0
8677,L08677,L,297.2,306.0,1326,7.1,159,0.988,5.327,1
8678,M08678,M,304.9,314.7,1615,32.2,101,5.449,20.02,0
8679,L08679,L,302.9,314.7,1381,43.1,161,6.233,31.082,0
8680,L08680,L,304.3,313.7,1237,48.6,177,6.302,39.28,0
8681,L08681,L,300.1,311.2,1418,35.9,217,5.335,25.248,0
8682,M08682,M,301.1,312.1,1919,37.2,214,7.481,19.283,0
8683,L08683,L,299.1,310.2,1481,39.7,89,6.155,26.827,0
8684,M08684,M,301.8,310.5,1629,57.4,154,9.796,35.323,1
8685,L08685,L,297.6,308.1,1534,43.8,195,7.033,28.609,0
8686,L08686,L,294.9,304.8,1219,35.1,191,4.477,28.784,0
8687,L08687,L,298.4,309.5,1790,60.5,223,11.343,33.777,1
8688,L08688,L,297.1,305.4,1450,40.1,208,6.093,27.603,1
8689,L08689,L,303.0,313.3,1238,19.2,179,2.495,15.635,1
8690,L08690,L,303.6,313.9,1398,26.1,187,3.824,18.647,0
8691,L08691,L,297.2,305.2,1459,45.6,202,6.963,31.194,0
8692,M08692,M,302.6,311.7,1650,22.2,209,3.84,13.513,1
8693,L08693,L,301.9,310.1,1364,45.0,88,6.424,32.882,1
8694,L08694,L,296.9,306.1,2024,32.2,195,6.825,15.917,0
8695,L08695,L,299.2,309.8,1313,51.8,237,7.117,39.394,1
8696,M08696,M,298.8,309.0,1622,41.7,58,7.08,25.62,0
8697,H08697,H,301.5,311.7,1105,23.6,12,2.735,21.355,1
8698,L08698,L,297.5,306.5,1475,49.1,18,7.592,33.386,0
8699,L08699,L,299.8,310.9,1573,53.6,54,8.838,34.106,0
8700,L08700,L,298.6,308.6,1276,27.2,230,3.639,21.369,0
8701,H08701,H,300.9,311.0,1800,32.0,32,6.026,17.84,0
8702,M08702,M,299.6,310.5,1587,45.0,187,7.482,28.435,0
8703,L08703,L,298.9,307.9,1436,46.8,217,7.043,32.574,1
8704,L08704,L,299.6,309.8,1585,63.5,219,10.543,40.146,1
8705,L08705,L,304.1,314.5,1381,48.9,104,7.075,35.39,0
8706,L08706,L,299.2,308.6,1750,64.0,124,11.732,36.614,1
8707,M08707,M,297.9,308.6,1703,40.2,81,7.168,23.705,0
8708,L08708,L,301.2,311.6,1575,43.8,37,7.229,27.89,0
8709,L08709,L,299.7,309.6,1622,34.3,53,5.83,21.029,0
8710,M08710,M,297.2,307.0,1205,34.8,34,4.386,28.819,0
8711,M08711,M,304.5,315.0,1793,41.5,102,7.788,23.189,0
8712,L08712,L,299.3,310.1,1480,34.2,43,5.297,22.874,0
8713,M08713,M,299.2,309.3,1705,14.4,101,2.564,8.454,1
8714,L08714,L,300.3,311.4,1650,33.3,213,5.759,20.228,0
8715,M08715,M,303.5,314.1,1702,50.8,164,9.048,30.102,1
8716,M08716,M,296.6,304.9,1290,40.7,166,5.504,31.604,1
8717,L08717,L,300.6,309.1,1316,40.8,203,5.62,30.982,1
8718,M08718,M,304.2,315.4,1950,32.4,10,6.608,16.717,0
8719,M08719,M,300.3,310.0,1196,43.3,199,5.427,36.19,0
8720,L08720,L,297.5,307.7,1280,56.6,49,7.588,44.196,0
8721,L08721,L,298.8,309.9,1509,54.0,86,8.532,35.807,0
8722,M08722,M,300.4,310.4,1509,43.7,77,6.899,28.992,0
8723,L08723,L,302.7,312.7,1392,31.5,26,4.586,22.51,0
8724,L08724,L,299.3,308.5,1623,57.7,43,9.803,35.613,1
8725,M08725,M,301.7,312.0,1680,50.6,239,8.903,30.054,1
8726,M08726,M,297.1,307.7,1496,25.2,150,3.947,17.041,0
8727,L08727,L,297.1,306.5,1446,22.4,118,3.397,15.359,1
8728,L08728,L,299.0,308.1,1496,25.7,189,4.032,17.139,0
8729,L08729,L,302.9,315.5,1401,35.1,203,5.142,24.833,0
8730,L08730,L,300.1,310.0,1160,49.0,28,5.956,42.54,0
8731,L08731,L,300.6,309.9,1560,48.8,185,7.97,31.143,0
8732,M08732,M,300.6,311.3,1653,43.4,233,7.515,26.333,0
8733,L08733,L,302.2,312.2,1469,38.6,146,5.938,26.342,0
8734,L08734,L,298.8,307.7,1047,63.7,154,6.985,60.763,0
8735,L08735,L,301.4,311.9,1386,40.3,218,5.854,29.19,1
8736,H08736,H,298.3,307.5,1681,39.1,170,6.889,23.169,0
8737,L08737,L,304.0,315.5,1212,34.9,249,4.434,28.726,0
8738,L08738,L,298.4,308.9,1639,62.1,71,10.663,37.741,1
8739,L08739,L,298.2,308.0,1411,47.2,211,6.975,33.527,1
8740,L08740,L,301.1,311.2,1496,29.7,153,4.647,19.624,0
8741,L08741,L,300.2,311.1,1363,28.5,91,4.063,20.93,0
8742,L08742,L,300.7,310.8,1273,23.2,221,3.092,18.214,1
8743,L08743,L,300.5,312.6,1787,39.0,249,7.304,22.019,0
8744,L08744,L,297.8,309.0,1663,25.0,14,4.357,15.044,0
8745,L08745,L,303.2,313.7,1629,28.3,231,4.832,17.473,0
8746,L08746,L,301.8,310.9,1682,50.7,51,8.926,30.189,0
8747,L08747,L,302.7,312.6,1601,48.9,51,8.198,30.548,0
8748,L08748,L,298.9,309.4,1689,54.9,10,9.712,32.628,1
8749,L08749,L,300.8,310.0,1367,25.3,231,3.622,18.54,1
8750,L08750,L,300.4,311.7,1776,30.0,190,5.574,16.973,0
8751,M08751,M,302.3,311.3,1758,33.7,13,6.206,19.088,0
8752,L08752,L,302.3,311.7,1576,56.4,158,9.309,35.838,1
8753,L08753,L,300.4,309.8,1442,40.6,30,6.137,28.248,0
8754,L08754,L,297.0,307.7,1255,58.2,188,7.653,46.271,0
8755,H08755,H,303.6,312.8,1546,46.3,102,7.49,29.93,0
8756,M08756,M,301.1,309.3,1837,38.9,13,7.478,20.989,0
8757,L08757,L,298.8,309.9,1268,45.7,207,6.073,35.917,0
8758,L08758,L,300.8,310.4,1704,22.7,143,4.051,13.322,0
8759,L08759,L,297.0,305.9,1406,19.5,193,2.864,14.022,1
8760,L08760,L,302.1,311.4,1423,42.6,169,6.346,30.124,0
8761,L08761,L,297.1,308.8,1265,40.1,109,5.318,31.706,0
8762,M08762,M,299.6,308.9,1350,59.3,175,8.385,43.874,0
8763,L08763,L,300.5,310.4,1629,26.2,4,4.472,16.179,0
8764,M08764,M,302.1,311.6,1654,43.7,85,7.574,26.232,0
8765,L08765,L,300.2,309.0,1547,47.0,194,7.607,30.307,0
8766,M08766,M,301.3,310.5,1400,43.4,191,6.366,30.949,0
8767,M08767,M,299.9,308.6,1279,51.0,222,6.831,39.849,0
8768,L08768,L,299.9,310.9,1512,33.7,153,5.333,22.405,0
8769,L08769,L,300.2,310.3,1427,48.3,236,7.221,33.604,1
8770,L08770,L,299.6,312.1,1542,45.6,139,7.367,29.608,0
8771,L08771,L,296.6,305.9,1436,51.7,125,7.767,36.014,0
8772,L08772,L,298.5,307.6,1441,34.9,49,5.264,24.207,0
8773,L08773,L,300.5,312.0,1532,28.1,195,4.514,18.398,0
8774,L08774,L,299.5,310.6,1570,33.7,173,5.545,21.52,0
8775,H08775,H,299.7,310.1,1745,29.4,115,5.366,16.849,0
8776,L08776,L,299.4,308.2,1433,34.4,22,5.153,23.774,0
8777,H08777,H,298.3,310.0,1609,36.7,31,6.177,22.692,0
8778,L08778,L,299.0,308.9,1861,30.9,29,6.018,16.759,0
8779,M08779,M,299.4,309.0,1614,40.1,94,6.776,24.708,0
8780,L08780,L,300.0,311.2,1733,28.2,40,5.119,16.288,0
8781,L08781,L,300.8,310.8,1376,39.3,215,5.658,28.468,0
8782,M08782,M,299.6,308.5,1356,35.0,225,4.977,25.907,0
8783,L08783,L,297.9,308.0,1468,38.8,214,5.963,26.4,0
8784,M08784,M,297.2,306.4,1489,43.9,152,6.852,29.563,0
8785,L08785,L,305.2,312.2,1714,35.8,149,6.43,20.933,0
8786,L08786,L,297.7,306.9,1354,32.2,223,4.569,23.756,0
8787,L08787,L,299.0,308.4,1482,33.5,102,5.193,22.347,0
8788,M08788,M,301.0,309.9,1715,50.2,16,9.021,29.203,1
8789,L08789,L,300.7,311.3,1543,52.8,118,8.526,34.072,0
8790,M08790,M,301.0,310.3,1498,34.9,138,5.466,23.146,0
8791,M08791,M,299.1,309.6,1548,38.5,137,6.233,24.897,0
8792,L08792,L,300.5,309.2,1274,23.0,40,3.064,18.214,1
8793,L08793,L,300.1,311.0,1271,38.2,196,5.083,29.787,0
8794,M08794,M,299.4,308.1,1182,25.5,183,3.155,21.403,1
8795,L08795,L,300.5,308.1,1541,35.1,57,5.668,22.806,0
8796,L08796,L,302.1,313.3,1684,50.8,138,8.953,30.129,0
8797,L08797,L,300.0,309.1,1653,25.0,198,4.325,15.157,0
8798,L08798,L,300.0,311.7,1729,31.0,2,5.608,17.916,0
8799,L08799,L,302.1,312.7,1791,31.0,69,5.819,17.458,0
8800,L08800,L,301.9,312.7,1529,23.3,118,3.732,15.304,0
8801,M08801,M,303.2,314.2,1487,48.6,211,7.573,32.787,0
8802,L08802,L,296.5,306.6,1795,42.8,200,8.041,23.928,0
8803,L08803,L,301.8,311.9,1360,58.1,38,8.272,42.599,0
8804,H08804,H,301.2,312.5,1264,30.0,116,3.978,23.824,0
8805,M08805,M,298.2,308.3,1432,22.3,76,3.341,15.619,1
8806,M08806,M,300.5,309.8,1409,49.4,100,7.29,35.039,0
8807,L08807,L,302.1,312.7,1510,36.4,135,5.753,24.071,0
